TRXNBR,TRXDT,SUP_CODE,CUSTNAME,REFERENCE,Year,REF_TYPE,DESCRIPTION,EXTENDED_AMOUNT,DESC2,DESC3,CC,DPTNBR
121010013414738,31-Mar-23,3500262,ดิอาจิโอ โมเอ็ท เฮนเนสซี่ (ประเทศไทย) บจก.,A1D04-MDTS000379-HO,2023,DTS,Data Sharing,"18,130.83",Data Sharing Fee,0450_Fix amt Mar 2023,21650,0450
121010013370765,27-Feb-23,3500262,ดิอาจิโอ โมเอ็ท เฮนเนสซี่ (ประเทศไทย) บจก.,A1D04-MDTS000248-HO,2023,DTS,Data Sharing,"18,130.83",Data Sharing Fee,0450_Fix amt Feb 2023,21650,0450
121010013343925,14-Feb-23,3500262,ดิอาจิโอ โมเอ็ท เฮนเนสซี่ (ประเทศไทย) บจก.,A1D04-MADP000982-HO,2023,ADP,Display,"1,229,000.00",Display Fee,ค่า visibility payment (Bulletin 1-2) Jan 23,21650,0450
121010013326885,31-Jan-23,3500262,ดิอาจิโอ โมเอ็ท เฮนเนสซี่ (ประเทศไทย) บจก.,A1D04-MDTS000076-HO,2023,DTS,Data Sharing,"18,130.83",Data Sharing Fee,JAN 23_0450,21650,0450
121010013865663,18-Jan-24,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MDTS002193-HO,2023,DTS,Data Sharing,15.28,Data Sharing Fee,,21650,0450
121010013865664,18-Jan-24,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MOTS016406-HO,2023,OTS,Sale Promotion Income,91.69,Other Promotion Service,,21650,0450
121010013865665,18-Jan-24,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MSEN006519-HO,2023,SEN,รายการส่งเสริมการขาย,65.49,Seasonal Support,,21650,0450
121010013865662,18-Jan-24,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MARB040964-HO,2023,ARB,Rebate,272.88,Unconditional Rebate,,21650,0450
121010013849271,10-Jan-24,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,A1D04-MWPS002747-HO,2023,WPS,Sale Promotion Income,"318,628.45",Vendor Web Potal Service,0450_Vendor Web Portal Service Dec 2023,21650,0450
121010013848482,5-Jan-24,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,A1D04-MNIT006183-HO,2023,NIT,Entrance Fee,"2,488,000.00",New Item,NPD YR 2023,21650,0450
121010013845586,4-Jan-24,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MARB040489-HO,2023,ARB,Rebate,"114,387.36",Unconditional Rebate,,21650,0450
121010013845589,4-Jan-24,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MSEN006444-HO,2023,SEN,รายการส่งเสริมการขาย,"27,452.97",Seasonal Support,,21650,0450
121010013845588,4-Jan-24,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MOTS016076-HO,2023,OTS,Sale Promotion Income,"38,434.15",Other Promotion Service,,21650,0450
121010013845587,4-Jan-24,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MDTS002161-HO,2023,DTS,Data Sharing,"6,405.69",Data Sharing Fee,,21650,0450
121010013839794,28-Dec-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MARB039723-HO,2023,ARB,Rebate,"253,847.41",Unconditional Rebate,,21650,0450
121010013839795,28-Dec-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MDTS002120-HO,2023,DTS,Data Sharing,"14,215.46",Data Sharing Fee,,21650,0450
121010013839796,28-Dec-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MOTS015750-HO,2023,OTS,Sale Promotion Income,"85,292.73",Other Promotion Service,,21650,0450
121010013839797,28-Dec-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MSEN006331-HO,2023,SEN,รายการส่งเสริมการขาย,"60,923.38",Seasonal Support,,21650,0450
121010013823332,22-Dec-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,A1D04-MADP016991-HO,2023,ADP,Display,"55,303.03",Display Fee,0450_Fix amt Dec 2023,21650,0450
121010013823336,22-Dec-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,A1D04-MRST010425-HO,2023,RST,ส่วนลดพิเศษ,"11,751.90",Store Renovate,0450_Fix amt Dec 2023,21650,0450
121010013823335,22-Dec-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,A1D04-MNST017098-HO,2023,NST,ส่วนลดพิเศษ,"24,287.25",New Store Opening,0450_Fix amt Dec 2023,21650,0450
121010013823334,22-Dec-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,A1D04-MNIT006025-HO,2023,NIT,Entrance Fee,"11,060.60",New Item,0450_Fix amt Dec 2023,21650,0450
121010013823333,22-Dec-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,A1D04-MANI017093-HO,2023,ANI,ส่วนลดพิเศษ,"6,267.67",Anniversary,0450_Fix amt Dec 2023,21650,0450
121010013818759,21-Dec-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MDTS002063-HO,2023,DTS,Data Sharing,"11,110.73",Data Sharing Fee,,21650,0450
121010013818761,21-Dec-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MSEN006167-HO,2023,SEN,รายการส่งเสริมการขาย,"47,617.40",Seasonal Support,,21650,0450
121010013818760,21-Dec-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MOTS015364-HO,2023,OTS,Sale Promotion Income,"66,664.36",Other Promotion Service,,21650,0450
121010013818758,21-Dec-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MARB038839-HO,2023,ARB,Rebate,"198,405.83",Unconditional Rebate,,21650,0450
121010013810954,14-Dec-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MOTS014953-HO,2023,OTS,Sale Promotion Income,"29,596.18",Other Promotion Service,,21650,0450
121010013810953,14-Dec-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MDTS002012-HO,2023,DTS,Data Sharing,"4,932.70",Data Sharing Fee,,21650,0450
121010013810955,14-Dec-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MSEN006034-HO,2023,SEN,รายการส่งเสริมการขาย,"21,140.13",Seasonal Support,,21650,0450
121010013810952,14-Dec-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MARB037816-HO,2023,ARB,Rebate,"88,083.87",Unconditional Rebate,,21650,0450
121010013800737,7-Dec-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MOTS014702-HO,2023,OTS,Sale Promotion Income,"71,694.59",Other Promotion Service,,21650,0450
121010013800736,7-Dec-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MDTS001978-HO,2023,DTS,Data Sharing,"11,949.10",Data Sharing Fee,,21650,0450
121010013800738,7-Dec-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MSEN005917-HO,2023,SEN,รายการส่งเสริมการขาย,"51,210.42",Seasonal Support,,21650,0450
121010013800735,7-Dec-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MARB037164-HO,2023,ARB,Rebate,"213,376.77",Unconditional Rebate,,21650,0450
121010013794580,30-Nov-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MSEN005776-HO,2023,SEN,รายการส่งเสริมการขาย,"28,441.33",Seasonal Support,,21650,0450
121010013794579,30-Nov-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MOTS014355-HO,2023,OTS,Sale Promotion Income,"39,817.86",Other Promotion Service,,21650,0450
121010013794577,30-Nov-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MARB036312-HO,2023,ARB,Rebate,"118,505.52",Unconditional Rebate,,21650,0450
121010013794578,30-Nov-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MDTS001934-HO,2023,DTS,Data Sharing,"6,636.31",Data Sharing Fee,,21650,0450
121010013788769,27-Nov-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,A1D04-MNIT005495-HO,2023,NIT,Entrance Fee,"11,060.61",New Item,0450_Fix amt Nov 2023,21650,0450
121010013788770,27-Nov-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,A1D04-MNST015597-HO,2023,NST,ส่วนลดพิเศษ,"24,287.25",New Store Opening,0450_Fix amt Nov 2023,21650,0450
121010013788767,27-Nov-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,A1D04-MADP015488-HO,2023,ADP,Display,"55,303.03",Display Fee,0450_Fix amt Nov 2023,21650,0450
121010013788768,27-Nov-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,A1D04-MANI015582-HO,2023,ANI,ส่วนลดพิเศษ,"6,267.68",Anniversary,0450_Fix amt Nov 2023,21650,0450
121010013788771,27-Nov-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,A1D04-MRST009526-HO,2023,RST,ส่วนลดพิเศษ,"11,751.89",Store Renovate,0450_Fix amt Nov 2023,21650,0450
121010013769657,23-Nov-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MSEN005608-HO,2023,SEN,รายการส่งเสริมการขาย,"49,294.54",Seasonal Support,,21650,0450
121010013769656,23-Nov-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MOTS013996-HO,2023,OTS,Sale Promotion Income,"69,012.35",Other Promotion Service,,21650,0450
121010013769655,23-Nov-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MDTS001876-HO,2023,DTS,Data Sharing,"11,502.06",Data Sharing Fee,,21650,0450
121010013769654,23-Nov-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MARB035447-HO,2023,ARB,Rebate,"205,393.91",Unconditional Rebate,,21650,0450
121010013760034,16-Nov-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MDTS001833-HO,2023,DTS,Data Sharing,"4,922.75",Data Sharing Fee,,21650,0450
121010013760035,16-Nov-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MOTS013682-HO,2023,OTS,Sale Promotion Income,"29,536.52",Other Promotion Service,,21650,0450
121010013760036,16-Nov-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MSEN005480-HO,2023,SEN,รายการส่งเสริมการขาย,"21,097.51",Seasonal Support,,21650,0450
121010013760033,16-Nov-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MARB034587-HO,2023,ARB,Rebate,"87,906.31",Unconditional Rebate,,21650,0450
121010013750680,9-Nov-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MOTS013347-HO,2023,OTS,Sale Promotion Income,"35,743.18",Other Promotion Service,,21650,0450
121010013750679,9-Nov-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MDTS001789-HO,2023,DTS,Data Sharing,"5,957.20",Data Sharing Fee,,21650,0450
121010013750678,9-Nov-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MARB033713-HO,2023,ARB,Rebate,"106,378.51",Unconditional Rebate,,21650,0450
121010013750681,9-Nov-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MSEN005353-HO,2023,SEN,รายการส่งเสริมการขาย,"25,530.84",Seasonal Support,,21650,0450
121010013743280,2-Nov-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MDTS001743-HO,2023,DTS,Data Sharing,"4,388.78",Data Sharing Fee,,21650,0450
121010013743279,2-Nov-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MARB032801-HO,2023,ARB,Rebate,"78,371.06",Unconditional Rebate,,21650,0450
121010013743282,2-Nov-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MSEN005221-HO,2023,SEN,รายการส่งเสริมการขาย,"18,809.05",Seasonal Support,,21650,0450
121010013743281,2-Nov-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MOTS013020-HO,2023,OTS,Sale Promotion Income,"26,332.68",Other Promotion Service,,21650,0450
121010013738024,30-Oct-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,A1D04-MADP013631-HO,2023,ADP,Display,"55,303.03",Display Fee,0450_Fix amt Oct 2023,21650,0450
121010013738025,30-Oct-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,A1D04-MANI013718-HO,2023,ANI,ส่วนลดพิเศษ,"6,267.68",Anniversary,0450_Fix amt Oct 2023,21650,0450
121010013738027,30-Oct-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,A1D04-MNST013712-HO,2023,NST,ส่วนลดพิเศษ,"24,287.25",New Store Opening,0450_Fix amt Oct 2023,21650,0450
121010013738026,30-Oct-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,A1D04-MNIT004860-HO,2023,NIT,Entrance Fee,"11,060.61",New Item,0450_Fix amt Oct 2023,21650,0450
121010013738028,30-Oct-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,A1D04-MRST008397-HO,2023,RST,ส่วนลดพิเศษ,"11,751.89",Store Renovate,0450_Fix amt Oct 2023,21650,0450
121010013726994,26-Oct-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MOTS012725-HO,2023,OTS,Sale Promotion Income,"42,067.76",Other Promotion Service,,21650,0450
121010013726993,26-Oct-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MDTS001702-HO,2023,DTS,Data Sharing,"7,011.29",Data Sharing Fee,,21650,0450
121010013726992,26-Oct-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MARB032006-HO,2023,ARB,Rebate,"125,201.67",Unconditional Rebate,,21650,0450
121010013726995,26-Oct-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MSEN005104-HO,2023,SEN,รายการส่งเสริมการขาย,"30,048.40",Seasonal Support,,21650,0450
121010013718175,19-Oct-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MSEN004938-HO,2023,SEN,รายการส่งเสริมการขาย,"25,128.52",Seasonal Support,,21650,0450
121010013718174,19-Oct-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MOTS012369-HO,2023,OTS,Sale Promotion Income,"35,179.93",Other Promotion Service,,21650,0450
121010013718173,19-Oct-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MDTS001646-HO,2023,DTS,Data Sharing,"5,863.32",Data Sharing Fee,,21650,0450
121010013718172,19-Oct-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MARB031141-HO,2023,ARB,Rebate,"104,702.18",Unconditional Rebate,,21650,0450
121010013711477,12-Oct-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MDTS001614-HO,2023,DTS,Data Sharing,"5,395.73",Data Sharing Fee,,21650,0450
121010013711476,12-Oct-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MARB030521-HO,2023,ARB,Rebate,"96,352.35",Unconditional Rebate,,21650,0450
121010013711478,12-Oct-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MOTS012131-HO,2023,OTS,Sale Promotion Income,"32,374.39",Other Promotion Service,,21650,0450
121010013711479,12-Oct-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MSEN004844-HO,2023,SEN,รายการส่งเสริมการขาย,"23,124.56",Seasonal Support,,21650,0450
121010013700574,5-Oct-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MSEN004715-HO,2023,SEN,รายการส่งเสริมการขาย,"22,041.36",Seasonal Support,,21650,0450
121010013700573,5-Oct-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MOTS011789-HO,2023,OTS,Sale Promotion Income,"30,857.90",Other Promotion Service,,21650,0450
121010013700572,5-Oct-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MDTS001569-HO,2023,DTS,Data Sharing,"5,142.98",Data Sharing Fee,,21650,0450
121010013700571,5-Oct-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MARB029666-HO,2023,ARB,Rebate,"91,839.00",Unconditional Rebate,,21650,0450
121010013694535,28-Sep-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MSEN004591-HO,2023,SEN,รายการส่งเสริมการขาย,"22,837.79",Seasonal Support,,21650,0450
121010013694534,28-Sep-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MOTS011476-HO,2023,OTS,Sale Promotion Income,"31,972.91",Other Promotion Service,,21650,0450
121010013694533,28-Sep-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MDTS001525-HO,2023,DTS,Data Sharing,"5,328.82",Data Sharing Fee,,21650,0450
121010013694532,28-Sep-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MARB028839-HO,2023,ARB,Rebate,"95,157.47",Unconditional Rebate,,21650,0450
121010013689067,27-Sep-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,A1D04-MADP012261-HO,2023,ADP,Display,"55,303.03",Display Fee,0450_Fix amt Sep 2023,21650,0450
121010013689070,27-Sep-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,A1D04-MNST012320-HO,2023,NST,ส่วนลดพิเศษ,"24,287.25",New Store Opening,0450_Fix amt Sep 2023,21650,0450
121010013689069,27-Sep-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,A1D04-MNIT004370-HO,2023,NIT,Entrance Fee,"11,060.61",New Item,0450_Fix amt Sep 2023,21650,0450
121010013689068,27-Sep-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,A1D04-MANI012349-HO,2023,ANI,ส่วนลดพิเศษ,"6,267.68",Anniversary,0450_Fix amt Sep 2023,21650,0450
121010013689071,27-Sep-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,A1D04-MRST007551-HO,2023,RST,ส่วนลดพิเศษ,"11,751.89",Store Renovate,0450_Fix amt Sep 2023,21650,0450
121010013669094,21-Sep-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MSEN004439-HO,2023,SEN,รายการส่งเสริมการขาย,"29,857.78",Seasonal Support,,21650,0450
121010013669092,21-Sep-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MDTS001470-HO,2023,DTS,Data Sharing,"6,966.82",Data Sharing Fee,,21650,0450
121010013669091,21-Sep-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MARB028043-HO,2023,ARB,Rebate,"124,407.42",Unconditional Rebate,,21650,0450
121010013669093,21-Sep-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MOTS011141-HO,2023,OTS,Sale Promotion Income,"41,800.89",Other Promotion Service,,21650,0450
121010013661310,14-Sep-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MDTS001428-HO,2023,DTS,Data Sharing,"7,902.38",Data Sharing Fee,,21650,0450
121010013661309,14-Sep-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MARB027177-HO,2023,ARB,Rebate,"141,113.87",Unconditional Rebate,,21650,0450
121010013661311,14-Sep-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MOTS010838-HO,2023,OTS,Sale Promotion Income,"47,414.26",Other Promotion Service,,21650,0450
121010013661312,14-Sep-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MSEN004312-HO,2023,SEN,รายการส่งเสริมการขาย,"33,867.33",Seasonal Support,,21650,0450
121010013650367,7-Sep-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MOTS010456-HO,2023,OTS,Sale Promotion Income,"30,863.84",Other Promotion Service,,21650,0450
121010013650368,7-Sep-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MSEN004170-HO,2023,SEN,รายการส่งเสริมการขาย,"22,045.60",Seasonal Support,,21650,0450
121010013650366,7-Sep-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MDTS001383-HO,2023,DTS,Data Sharing,"5,143.97",Data Sharing Fee,,21650,0450
121010013650365,7-Sep-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MARB026137-HO,2023,ARB,Rebate,"91,856.66",Unconditional Rebate,,21650,0450
121010013642875,31-Aug-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MDTS001334-HO,2023,DTS,Data Sharing,"4,744.05",Data Sharing Fee,,21650,0450
121010013642877,31-Aug-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MSEN004052-HO,2023,SEN,รายการส่งเสริมการขาย,"20,331.66",Seasonal Support,,21650,0450
121010013642876,31-Aug-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MOTS010120-HO,2023,OTS,Sale Promotion Income,"28,464.32",Other Promotion Service,,21650,0450
121010013642874,31-Aug-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MARB025252-HO,2023,ARB,Rebate,"84,715.23",Unconditional Rebate,,21650,0450
121010013638506,29-Aug-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,A1D04-MADP010379-HO,2023,ADP,Display,"55,303.03",Display Fee,0450_Fix amt Aug 2023,21650,0450
121010013638507,29-Aug-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,A1D04-MANI010479-HO,2023,ANI,ส่วนลดพิเศษ,"6,267.68",Anniversary,0450_Fix amt Aug 2023,21650,0450
121010013638508,29-Aug-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,A1D04-MNIT003729-HO,2023,NIT,Entrance Fee,"11,060.61",New Item,0450_Fix amt Aug 2023,21650,0450
121010013638510,29-Aug-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,A1D04-MRST006409-HO,2023,RST,ส่วนลดพิเศษ,"11,751.89",Store Renovate,0450_Fix amt Aug 2023,21650,0450
121010013638509,29-Aug-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,A1D04-MNST010425-HO,2023,NST,ส่วนลดพิเศษ,"24,287.25",New Store Opening,0450_Fix amt Aug 2023,21650,0450
121010013634133,24-Aug-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MDTS001294-HO,2023,DTS,Data Sharing,"4,149.33",Data Sharing Fee,,21650,0450
121010013634134,24-Aug-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MOTS009820-HO,2023,OTS,Sale Promotion Income,"24,895.99",Other Promotion Service,,21650,0450
121010013634132,24-Aug-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MARB024439-HO,2023,ARB,Rebate,"74,095.21",Unconditional Rebate,,21650,0450
121010013634135,24-Aug-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MSEN003923-HO,2023,SEN,รายการส่งเสริมการขาย,"17,782.85",Seasonal Support,,21650,0450
121010013618138,17-Aug-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MARB023594-HO,2023,ARB,Rebate,"114,058.14",Unconditional Rebate,,21650,0450
121010013618139,17-Aug-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MDTS001240-HO,2023,DTS,Data Sharing,"6,387.26",Data Sharing Fee,,21650,0450
121010013618141,17-Aug-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MSEN003764-HO,2023,SEN,รายการส่งเสริมการขาย,"27,373.95",Seasonal Support,,21650,0450
121010013618140,17-Aug-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MOTS009481-HO,2023,OTS,Sale Promotion Income,"38,323.54",Other Promotion Service,,21650,0450
121010013608193,10-Aug-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MSEN003568-HO,2023,SEN,รายการส่งเสริมการขาย,"17,553.00",Seasonal Support,,21650,0450
121010013608192,10-Aug-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MOTS009003-HO,2023,OTS,Sale Promotion Income,"24,574.20",Other Promotion Service,,21650,0450
